date t temp ph ox ortp nh4 no silica cod bod phyto chla chlor dyno chrys crip daph eudi cyc daph_lit light ortp_krivica ortp_misca ortp_radovna q_jezernica q_krivica q_misca q_radovna q_natega diat light_m
36295 730255 11.36251795 8.245789441 12.63567505 0.011176707 0.041970168 1.344207931 0.435871507 2.096515945 2.332791463 3.1277492964938527 0.007032459 0.003934038 0.073342268 0.800138866 0.101536115 0.016738384 1.670213144 2.457661212 0.585843427 300.321 0.032472372 0.124540733 0.005 29376 2332.8 18921.6 34467.09677 17280 0.18834 304.45632
36296 730256 11.48395543 8.247688108 12.64386508 0.010903184 0.042240326 1.338053459 0.43397593 2.098178754 2.333195926 3.096159666156873 0.006857633 0.00379716 0.073335571 0.807475097 0.097102601 0.016880008 1.610566992 2.383848189 0.590800277 301.8204 0.032542062 0.125102674 0.005 29376 2332.8 16243.2 34467.09677 17280 0.18791 243.4698
36297 730257 11.60666667 8.248333333 12.64666667 0.010666667 0.042333333 1.333333333 0.433333333 2.1 2.333333333 3.060474659492129 0.00670675 0.00375 0.073333333 0.81 0.09315 0.01696 1.565 2.315 0.5936 303.3072 0.032614375 0.125660417 0.005 29376 2332.8 18921.6 34467.09677 17280 0.18776 307.4274
36298 730258 11.73516075 8.247654732 12.64308689 0.010448204 0.042327542 1.329530724 0.433582362 2.102269193 2.332337221 3.0270622760732673 0.006567605 0.006965732 0.074454126 0.807772681 0.089403594 0.017007039 1.527059497 2.248590084 0.59524635 304.7688 0.032688876 0.126212503 0.005 29376 2332.8 16243.2 34467.09677 17280 0.18795 236.108294
36299 730259 11.87317258 8.245685131 12.63269679 0.010227083 0.042310396 1.326043262 0.434305151 2.105228377 2.329446064 2.994209377173609 0.006426851 0.016299198 0.077709039 0.801296924 0.08556855 0.017052669 1.489548761 2.181935048 0.596843406 306.2178 0.032765126 0.126757478 0.005 29376 2332.8 16243.2 34467.09677 17280 0.18849 280.34748
36300 730260 12.01963107 8.24252384 12.61602026 0.010004106 0.042282237 1.322846736 0.435465258 2.108819242 2.324805637 2.950913199028784 0.006284991 0.031279804 0.082936877 0.790882032 0.081661839 0.017096868 1.45253949 2.115185116 0.598390367 307.6416 0.032842688 0.127293885 0.005 34041.6 2332.8 16243.2 34467.09677 17280 0.18937 321.55704
36301 730261 12.17346514 8.238270165 12.59358115 0.009780071 0.042243408 1.319916933 0.437026239 2.112983479 2.31856171 2.906891067839923 0.006142528 0.051436953 0.089976443 0.776837308 0.077700437 0.017139613 1.416103383 2.048490512 0.599886438 309.0276 0.032921126 0.127820267 0.005 50803.2 3024 18921.6 34467.09677 17280 0.19054 280.665
36302 730262 12.33360369 8.233023415 12.56590333 0.009555779 0.042194251 1.317229641 0.438951652 2.117662779 2.310860058 2.8634533653374348 0.005999966 0.076300052 0.098666539 0.759472053 0.073701317 0.017180881 1.380312136 1.982001459 0.601330818 310.401 0.033 0.128335168 0.005 41990.4 3888 21513.6 34467.09677 17280 0.192 280.46088
36303 730263 12.49897565 8.226882896 12.53351069 0.009332031 0.042135108 1.314760648 0.441205053 2.122798834 2.301846453 2.815668280140997 0.005857808 0.105398506 0.108845971 0.73909557 0.06968145 0.017220649 1.345237448 1.915868182 0.602722712 311.7492 0.033078874 0.128837132 0.005 41990.4 3024 18921.6 34467.09677 17280 0.19369 315.20664
36304 730264 12.66850993 8.219947917 12.49692708 0.009109626 0.042066321 1.31248574 0.44375 2.128333333 2.291666667 2.769207373225864 0.005716558 0.138261719 0.12035354 0.716017161 0.065657813 0.017258895 1.310951016 1.850240904 0.604061321 313.0722 0.033157312 0.129324703 0.005 34041.6 2332.8 16243.2 34467.09677 17280 0.19561 275.65272
36305 730265 12.84113544 8.212317784 12.45667638 0.008889365 0.041988232 1.310380707 0.446550049 2.134207969 2.280466472 2.7166013208969915 0.005576718 0.174419096 0.133028051 0.690546129 0.061647376 0.017295596 1.277524539 1.785269849 0.605345846 314.37 0.033234874 0.129796423 0.005 34041.6 2332.8 16243.2 34467.09677 17280 0.19772 330.15276
36306 730266 13.0157811 8.204091806 12.41328246 0.008672048 0.041901184 1.308421336 0.449568756 2.140364431 2.268391642 2.66665311473592 0.005438793 0.213400043 0.146708307 0.662991775 0.057667115 0.017330728 1.245029714 1.721105239 0.60657549 315.6426 0.033311124 0.130250838 0.005 34041.6 2332.8 16243.2 34467.09677 17280 0.2 290.59884
36307 730267 13.19137583 8.195369291 12.36726919 0.008458475 0.041805518 1.306583414 0.452769679 2.146744412 2.255587949 2.617000565962775 0.005303286 0.254733965 0.161233112 0.633663402 0.053734001 0.01736427 1.213538239 1.6578973 0.607749455 316.89 0.033385625 0.13068649 0.005 34041.6 2332.8 16243.2 34467.09677 17280 0.20241 297.7884
36308 730268 13.36684853 8.186249544 12.31916044 0.008249447 0.041701576 1.304842729 0.456116375 2.153289602 2.242201166 2.582060236191932 0.005170699 0.297950266 0.176441268 0.602870312 0.04986501 0.017396198 1.183121811 1.595796255 0.608866942 318.1122 0.033457938 0.131101922 0.005 34041.6 2332.8 16243.2 34467.09677 17280 0.20494 192.213
36309 730269 13.54112812 8.176831876 12.26948008 0.008045763 0.041589702 1.303175069 0.4595724 2.159941691 2.228377065 2.536570272690598 0.005041538 0.342578353 0.19217158 0.570921808 0.046077114 0.01742649 1.153852129 1.534952327 0.609927155 319.2966 0.033527628 0.13149568 0.005 34041.6 2332.8 16243.2 34467.09677 17280 0.20754 342.28656
36310 730270 13.71314352 8.167215592 12.21875197 0.007848224 0.041470237 1.301556221 0.463101312 2.166642371 2.214261419 2.473797361447019 0.004916304 0.388147629 0.208262851 0.538127191 0.042387286 0.017455123 1.12580089 1.475515741 0.610929294 320.4684 0.033594256 0.131866306 0.005 34041.6 2332.8 16243.2 34467.09677 17280 0.2102 364.17276
36311 730271 13.88182364 8.1575 12.1675 0.007657631 0.041343523 1.299961974 0.466666667 2.173333333 2.2 2.4157430812826406 0.004795502 0.4341875 0.224553885 0.504795764 0.0388125 0.017482073 1.099039792 1.417636719 0.611872563 321.6024 0.033657384 0.132212345 0.005 34041.6 2332.8 16243.2 34467.09677 17280 0.21289 305.56764
36312 730272 14.0460974 8.147784408 12.11624803 0.007474782 0.041209902 1.298368115 0.470232021 2.179956268 2.185738581 2.3779072794767635 0.004679634 0.480227371 0.240883484 0.471236829 0.035369729 0.017507319 1.073640533 1.361465486 0.612756162 322.7112 0.033716577 0.132532339 0.005 34041.6 1814.4 16243.2 34560 19872 0.21558 179.9730383
36313 730273 14.20489371 8.138168124 12.06551992 0.007300479 0.041069716 1.296750432 0.473760933 2.186452867 2.171622935 2.332750217106319 0.004569204 0.525796647 0.257090452 0.437759689 0.032075948 0.017530837 1.049674811 1.307152265 0.613579295 323.7822 0.033771395 0.132824832 0.005 34041.6 1814.4 16243.2 34560 19872 0.21824 355.14612
36314 730274 14.35714148 8.128750456 12.01583956 0.007135521 0.040923308 1.295084712 0.477216958 2.19276482 2.157798834 2.281584459638692 0.004464716 0.570424734 0.273013593 0.404673646 0.028948128 0.017552605 1.027214323 1.25484728 0.614341162 324.8406 0.033821403 0.133088369 0.005 34041.6 1814.4 16243.2 34560 19872 0.22084 256.851
36315 730275 14.50176964 8.119630709 11.96773081 0.00698071 0.04077102 1.293346743 0.480563654 2.198833819 2.144412051 2.2535704037237663 0.004366673 0.613641035 0.28849171 0.372288001 0.026003243 0.017572599 1.006330768 1.204700755 0.615040967 325.8612 0.033866161 0.133321492 0.005 25574.4 2332.8 16243.2 34560 19872 0.22337 89.29116
36316 730276 14.63770709 8.110908194 11.92171754 0.006836845 0.040613194 1.291512313 0.483764577 2.204601555 2.131608358 2.2253895402646147 0.004275578 0.654974957 0.303363607 0.340912058 0.023258268 0.017590797 0.987095842 1.156862913 0.615677911 326.844 0.033905234 0.133522746 0.005 25574.4 2332.8 11145.6 34560 19872 0.22578 258.62004
36317 730277 14.76388275 8.102682216 11.87832362 0.006704726 0.040450172 1.28955721 0.486783285 2.210009718 2.119533528 2.1873585458975775 0.004191935 0.693955904 0.317468087 0.310855118 0.020730175 0.017607177 0.969581244 1.111483978 0.616251195 327.8016 0.033938183 0.133690674 0.005 25574.4 2332.8 11145.6 34560 19872 0.22806 236.93796
36318 730278 14.87922553 8.095052083 11.83807292 0.006585153 0.040282296 1.287457221 0.489583333 2.215 2.108333333 2.1454258642985526 0.004116247 0.730113281 0.330643954 0.282426484 0.018435938 0.017621715 0.953858672 1.068714174 0.616760024 328.7214 0.033964572 0.13382382 0.005 25574.4 2332.8 11145.6 34560 19872 0.23017 273.6342
36319 730279 14.98266436 8.088117104 11.80148931 0.006478927 0.040109909 1.285188134 0.49212828 2.219514091 2.098153547 2.1053522291139073 0.004049017 0.762976494 0.34273001 0.255935459 0.016392529 0.017634388 0.939999823 1.028703725 0.617203597 329.616 0.033983963 0.133920727 0.005 34041.6 2332.8 11145.6 34560 19872 0.23209 168.0588
36320 730280 15.07312813 8.081976585 11.76909667 0.006386849 0.039933352 1.282725737 0.494381681 2.223493683 2.089139942 2.0701982713547853 0.003990749 0.792074948 0.35356506 0.231691343 0.014616923 0.017645175 0.928076396 0.991602853 0.617581117 330.4854 0.033995918 0.133979939 0.005 34041.6 2332.8 11145.6 34560 19872 0.23378 253.87992
36321 730281 15.14954578 8.076729835 11.74141885 0.006309717 0.039752967 1.280045817 0.496307094 2.226880466 2.08143829 2.035088937011631 0.003941947 0.816938047 0.362987907 0.21000344 0.013126093 0.017654051 0.918160088 0.957561784 0.617891787 331.3044 0.034 0.134 0.005 34041.6 2332.8 11145.6 34560 19872 0.23524 216.20844
36322 730282 15.2108462 8.07247616 11.71897974 0.006248333 0.039569098 1.277124162 0.497868076 2.229616132 2.075194363 2.0023682746497586 0.003903113 0.837095196 0.370837354 0.191181052 0.011937013 0.017660995 0.910322596 0.92673074 0.618134808 332.0982 0.033973852 0.133895408 0.005 41990.4 2332.8 11145.6 34560 19872 0.23641 243.42444
36323 730283 15.25595833 8.069314869 11.70230321 0.006203496 0.039382085 1.273936561 0.499028183 2.231642371 2.070553936 1.9753399756988876 0.003874752 0.852075802 0.376952206 0.175533481 0.011066655 0.017665982 0.904635619 0.899259946 0.618309383 332.8668 0.033897959 0.133591837 0.005 34041.6 2332.8 11145.6 34560 19872 0.23729 95.57352
36324 730284 15.28381107 8.067345268 11.69191311 0.006176007 0.039192272 1.270458799 0.499750972 2.232900875 2.067662779 1.9523837084716569 0.003857366 0.861409268 0.381171264 0.16337003 0.010531993 0.017668992 0.901170854 0.875299625 0.618414713 333.585 0.033776148 0.133104592 0.005 41990.4 2332.8 16243.2 34560 19872 0.23783 145.35612
36325 730285 15.29333333 8.066666667 11.68833333 0.006166667 0.039 1.266666667 0.5 2.233333333 2.066666667 1.9304575709959388 0.003851458 0.864625 0.383333333 0.155 0.01035 0.01767 0.9 0.855 0.61845 334.278 0.033612245 0.13244898 0.005 34041.6 1814.4 16243.2 34560 19872 0.23802 66.08952
36326 730286 15.29333333 8.066666667 11.68833333 0.006186286 0.038777946 1.261965665 0.499759767 2.231972012 2.075395141 1.8996559809098363 0.003861073 0.863430726 0.384371368 0.148688302 0.010540625 0.017652503 0.900464451 0.837062505 0.61783762 334.9332 0.033410077 0.131640306 0.005 34041.6 1814.4 13564.8 34560 19872 0.23751 287.1288
36327 730287 15.29333333 8.066666667 11.68833333 0.006243619 0.038500595 1.255831872 0.499057726 2.22799378 2.100902624 1.857164381363222 0.003889169 0.859930453 0.385328917 0.142496169 0.011097694 0.017601206 0.90182173 0.820057171 0.616042205 335.5506 0.033173469 0.130693878 0.005 34041.6 1814.4 11145.6 34560 19872 0.236 332.7032291
36328 730288 15.29333333 8.066666667 11.68833333 0.006336381 0.038171005 1.248346933 0.497921866 2.22155724 2.142172206 1.8275604497508173 0.003934626 0.854248002 0.386210673 0.136427385 0.011998999 0.017517896 0.904017726 0.803937119 0.613126343 336.1428 0.03290625 0.129625 0.005 34041.6 1296 11145.6 34560 19872 0.23356 97.55424
36329 730289 15.29333333 8.066666667 11.68833333 0.006462286 0.037792232 1.239592496 0.496380175 2.212820991 2.198186978 1.797811518597631 0.003996325 0.846507194 0.387021333 0.130485734 0.013222331 0.017404361 0.906998328 0.788655469 0.609152622 336.6846 0.032612245 0.12844898 0.005 34041.6 1814.4 11145.6 34560 19872 0.23025 375.73956
36330 730290 15.29333333 8.066666667 11.68833333 0.006619048 0.037367333 1.229650207 0.494460641 2.201943635 2.267930029 1.7502938526248275 0.004073146 0.83683185 0.387765589 0.124675 0.014745481 0.017262389 0.910709427 0.774165343 0.604183631 337.1886 0.032295281 0.127181122 0.005 34041.6 1296 13564.8 34560 19872 0.22612 367.4902255
36331 730291 15.29333333 8.066666667 11.68833333 0.006804381 0.036899365 1.218601714 0.492191254 2.189083771 2.350384451 1.7057697477789922 0.004163968 0.825345792 0.388448137 0.118998968 0.01654624 0.01709377 0.91509691 0.760419862 0.598281957 337.6674 0.031959184 0.125836735 0.005 34041.6 1814.4 13564.8 34560 19872 0.22124 336.1838011
36332 730292 15.29333333 8.066666667 11.68833333 0.007016 0.036391384 1.206528664 0.4896 2.1744 2.444533333 1.6779399232299153 0.004267671 0.812172842 0.389073671 0.113461422 0.0186024 0.016900291 0.920106667 0.747372147 0.591510189 338.0958 0.031607781 0.124431122 0.005 41990.4 2332.8 13564.8 34560 19872 0.21566 213.1186519
36333 730293 15.29333333 8.066666667 11.68833333 0.007251619 0.035846448 1.193512704 0.486714869 2.158050923 2.549359767 1.6604034719798342 0.004383135 0.797436821 0.389646885 0.108066147 0.020891752 0.01668374 0.925684587 0.734975318 0.583930914 338.4864 0.031244898 0.122979592 0.005 41990.4 1296 13564.8 34560 19872 0.20944 262.38492
36334 730294 15.29333333 8.066666667 11.68833333 0.007508952 0.035267613 1.179635481 0.483563848 2.140195141 2.663846842 1.6399535256367186 0.00450924 0.781261549 0.390172473 0.102816926 0.023392086 0.016445906 0.93177656 0.723182496 0.575606721 338.8392 0.030874362 0.121497449 0.005 34041.6 864 11145.6 34560 19872 0.20264 278.14752
36335 730295 15.29333333 8.066666667 11.68833333 0.007785714 0.034657935 1.164978642 0.480174927 2.120991254 2.786977648 1.6214252956320636 0.004644866 0.76377085 0.390655131 0.097717545 0.026081195 0.016188577 0.938328474 0.711946803 0.566600198 339.1542 0.0305 0.12 0.005 29376 864 11145.6 34560 19872 0.19531 252.92736
36336 730296 15.29333333 8.066666667 11.68833333 0.008079619 0.034020473 1.149623833 0.476576093 2.100597862 2.917735277 1.5929170767667333 0.004788893 0.745088543 0.391099551 0.092771788 0.02893687 0.015913541 0.94528622 0.70122136 0.556973933 339.4314 0.030125638 0.118502551 0.005 25574.4 864 11145.6 34560 19872 0.18753 419.4334523
36337 730297 15.29333333 8.066666667 11.68833333 0.008388381 0.033358281 1.133652703 0.472795335 2.079173567 3.055102818 1.5589082809409365 0.0049402 0.72533845 0.39151043 0.087983438 0.031936901 0.015622586 0.952595685 0.690959286 0.546790514 339.6582 0.029755102 0.117020408 0.005 25574.4 864 11145.6 34560 19872 0.17933 347.70708
36338 730298 15.29333333 8.066666667 11.68833333 0.008709714 0.032674418 1.117146898 0.468860641 2.056876968 3.198063362 1.5294763432802954 0.005097668 0.704644393 0.39189246 0.083356281 0.035059081 0.015317501 0.96020276 0.681113705 0.536112529 339.8598 0.029392219 0.115568878 0.005 25574.4 864 8899.2 34560 19872 0.17079 365.9220153
36339 730299 15.29333333 8.066666667 11.68833333 0.009041333 0.03197194 1.100188064 0.4648 2.033866667 3.3456 1.5062960829714545 0.005260177 0.683130193 0.392250336 0.0788941 0.0382812 0.015000073 0.968053333 0.671637735 0.525002566 340.011 0.029040816 0.114163265 0.005 25574.4 864 8899.2 34560 19872 0.16196 324.5919405
36340 730300 15.29333333 8.066666667 11.68833333 0.009380952 0.031253903 1.08285785 0.460641399 2.010301263 3.496695821 1.487513455111149 0.005426606 0.660919672 0.392588754 0.07460068 0.04158105 0.014672092 0.976093294 0.662484498 0.513523214 340.1118 0.028704719 0.112818878 0.005 25574.4 864 8899.2 34560 19872 0.15291 336.32172
36341 730301 15.29333333 8.066666667 11.68833333 0.009726286 0.030523365 1.065237902 0.456412828 1.986339359 3.650333916 1.493793743241026 0.005595835 0.638136651 0.392912407 0.070479806 0.044936421 0.014335345 0.984268533 0.653607116 0.50173706 340.1748 0.028387755 0.11155102 0.005 25574.4 864 11145.6 34560 19872 0.14368 85.4455814
36342 730302 15.29333333 8.066666667 11.68833333 0.010075048 0.029783382 1.047409867 0.452142274 1.962139553 3.805497376 1.5113515755149998 0.005766744 0.61490495 0.393225989 0.066535261 0.048325106 0.01399162 0.992524937 0.644958709 0.489706692 340.2 0.02809375 0.110375 0.005 25574.4 1036.8 11145.6 34560 20736 0.13433 238.66164
36343 730303 15.29333333 8.066666667 11.68833333 0.010424952 0.02903701 1.029455392 0.447857726 1.937860447 3.961169291 1.532687920779256 0.005938214 0.591348393 0.393534195 0.06277083 0.051724894 0.013642706 1.000808397 0.636492397 0.477494699 340.1748 0.027826531 0.109306122 0.005 25574.4 691.2 11145.6 34560 20736 0.12494 99.06624
36344 730304 15.29333333 8.066666667 11.68833333 0.010773714 0.028287308 1.011456124 0.443587172 1.913660641 4.11633275 1.5599060780463696 0.006109123 0.567590799 0.393841719 0.059190298 0.055113579 0.013290391 1.009064801 0.628161303 0.465163669 340.1118 0.027589923 0.108359694 0.005 25574.4 691.2 11145.6 34560 20736 0.11554 114.9876
36345 730305 15.29333333 8.066666667 11.68833333 0.011119048 0.027537331 0.993493711 0.439358601 1.889698737 4.269970845 1.5897191676479787 0.006278352 0.543755991 0.394153256 0.055797449 0.05846895 0.012936463 1.017240039 0.619918547 0.45277619 340.011 0.027387755 0.10755102 0.005 25574.4 691.2 11145.6 34560 20736 0.10622 183.07296
36346 730306 15.29333333 8.066666667 11.68833333 0.011458667 0.026790136 0.975649799 0.4352 1.866133333 4.421066667 1.6059371451943791 0.006444781 0.51996779 0.3944735 0.052596067 0.0617688 0.01258271 1.02528 0.61171725 0.440394849 339.8598 0.027223852 0.106895408 0.005 22118.4 691.2 11145.6 34560 20736 0.097007 285.768
36347 730307 15.29333333 8.066666667 11.68833333 0.011790286 0.026048781 0.958006035 0.431139359 1.843123032 4.568603304 1.611776524935216 0.00660729 0.496350017 0.394807145 0.049589936 0.064990919 0.012230921 1.033130573 0.603510532 0.428082236 339.6708 0.027102041 0.106408163 0.005 18835.2 691.2 11145.6 34560 20736 0.087978 285.22368
36348 730308 15.29333333 8.066666667 11.68833333 0.012111619 0.025316321 0.940644066 0.427204665 1.820826433 4.711563848 1.6212815616333642 0.006764758 0.473026494 0.395158886 0.046782841 0.068113099 0.011882884 1.040737648 0.595251515 0.415900937 339.4314 0.027026148 0.106104592 0.005 18835.2 691.2 11145.6 34560 20736 0.079188 265.87764
36349 730309 15.29333333 8.066666667 11.68833333 0.012420381 0.024595813 0.92364554 0.423423907 1.799402138 4.84893139 1.6338061598529172 0.006916065 0.450121041 0.395533417 0.044178566 0.07111313 0.011540387 1.048047114 0.58689332 0.403913542 339.1668 0.027 0.106 0.005 18835.2 691.2 11145.6 34560 20736 0.070695 277.9434
36350 730310 15.29333333 8.066666667 11.68833333 0.012714286 0.023890315 0.907092103 0.419825073 1.779008746 4.979689018 1.6473743840018267 0.007060092 0.427757481 0.395935433 0.041780896 0.073968805 0.011205218 1.055004859 0.578389068 0.392182638 338.8518 0.027060736 0.106009344 0.005 22118.4 691.2 11145.6 34560 20736 0.062557 273.7476
36351 730311 15.29333333 8.066666667 11.68833333 0.012991048 0.023202883 0.891065403 0.416436152 1.759804859 5.102819825 1.6594708670153382 0.007195718 0.406059635 0.396369627 0.039593614 0.076657914 0.010879166 1.061556774 0.569691879 0.380770814 338.499 0.027236288 0.106036352 0.005 29376 1036.8 13564.8 34560 20736 0.054833 292.0741463
36352 730312 15.29333333 8.066666667 11.68833333 0.013248381 0.022536574 0.875647086 0.413285131 1.741949077 5.2173069 1.662524518211613 0.007321824 0.385151324 0.396840695 0.037620506 0.079158248 0.010564019 1.067648746 0.560754875 0.369740657 338.1084 0.027516672 0.106079488 0.005 41990.4 691.2 13564.8 34560 20736 0.047581 342.2267234
36353 730313 15.29333333 8.066666667 11.68833333 0.013484 0.021894444 0.8609188 0.4104 1.7256 5.322133333 1.6574112950126954 0.007437288 0.365156369 0.397353331 0.035865356 0.0814476 0.010261564 1.073226667 0.551531176 0.359154755 337.68 0.027891904 0.106137216 0.005 41990.4 691.2 11145.6 34560 20736 0.04086 352.26576
36354 730314 15.29333333 8.066666667 11.68833333 0.013695619 0.021279551 0.846962191 0.407808746 1.710916229 5.416282216 1.6543976032749865 0.007540991 0.346198592 0.397912228 0.034331947 0.08350376 0.009973591 1.078236424 0.541973904 0.349075697 337.2138 0.028352 0.106208 0.005 34041.6 691.2 11145.6 34560 20736 0.034729 332.08056
36355 730315 15.29333333 8.066666667 11.68833333 0.013880952 0.020694951 0.833858907 0.405539359 1.698056365 5.498736638 1.6694381383185188 0.007631813 0.328401815 0.398522082 0.033024065 0.085304519 0.009701888 1.082623907 0.532036179 0.339566071 336.7098 0.028886976 0.106290304 0.005 29376 691.2 11145.6 34560 20736 0.029246 264.7761809
36356 730316 15.29333333 8.066666667 11.68833333 0.014037714 0.020143701 0.821690594 0.403619825 1.687179009 5.568479689 1.7185977146402271 0.007708633 0.311889858 0.399187587 0.031945493 0.086827669 0.009448242 1.086335005 0.521671123 0.330688465 336.168 0.029486848 0.106382592 0.005 29376 691.2 11145.6 34560 20736 0.02447 76.93899907
36357 730317 15.29333333 8.066666667 11.68833333 0.014163619 0.019628857 0.8105389 0.402078134 1.67844276 5.624494461 1.7679943250076802 0.007770332 0.296786544 0.399913436 0.031100016 0.088051001 0.009214442 1.089315607 0.510831856 0.322505466 335.5884 0.030141632 0.106483328 0.005 29376 691.2 11145.6 34560 20736 0.020458 293.00292
36358 730318 15.29333333 8.066666667 11.68833333 0.014256381 0.019153477 0.800485472 0.400942274 1.67200622 5.665764043 1.8006345311560648 0.00781579 0.283215693 0.400704326 0.030491419 0.088952306 0.009002276 1.091511603 0.499471499 0.315079664 334.971 0.030841344 0.106590976 0.005 29376 691.2 11145.6 34560 20736 0.017271 217.3256765
36359 730319 15.29333333 8.066666667 11.68833333 0.014313714 0.018720617 0.791611956 0.400240233 1.668027988 5.691271526 1.8620304014790956 0.007843886 0.271301127 0.401564949 0.030123485 0.089509375 0.008813533 1.092868882 0.487543173 0.308473646 334.3158 0.031576 0.106704 0.005 29376 691.2 11145.6 34560 20736 0.014965 139.3227574
36360 730320 15.29333333 8.066666667 11.68833333 0.014333333 0.018333333 0.784 0.4 1.666666667 5.7 1.9342922421369548 0.0078535 0.261166667 0.4025 0.03 0.0897 0.00865 1.093333333 0.475 0.30275 333.6354 0.032335616 0.106820864 0.005 29376 691.2 11145.6 34560 20736 0.0136 103.3074
36361 730321 15.31160578 8.068509475 11.6947382 0.014317769 0.017972612 0.77730089 0.400498056 1.667107021 5.694023324 1.9818674859929704 0.007849627 0.252058894 0.40377283 0.034603909 0.089687113 0.008498878 1.09110224 0.461411472 0.297460725 332.9172 0.033110208 0.106940032 0.005 29376 432 8899.2 34560 20736 0.012735 322.55496
36362 730322 15.36464043 8.073858115 11.71333934 0.014272595 0.017617498 0.771085322 0.401943635 1.668394342 5.676676385 2.000244485498921 0.007838388 0.243142425 0.405612791 0.047966472 0.089649708 0.008346513 1.084607531 0.446471221 0.29212796 332.1612 0.033889792 0.107059968 0.005 29376 432 8899.2 34560 20736 0.011893 246.71304
36363 730323 15.44976327 8.082442906 11.74321656 0.014200088 0.017268137 0.765314062 0.404263848 1.670478013 5.648833819 2.0434765631732246 0.007820347 0.234418138 0.407973583 0.069413949 0.089589673 0.008193414 1.074147067 0.43031857 0.286769506 331.3674 0.034664384 0.107179136 0.005 29376 432 8899.2 34560 20736 0.011072 228.02472
36364 730324 15.56430029 8.093994169 11.78344969 0.014102527 0.016924676 0.759947872 0.407385811 1.673307418 5.611370262 2.076542720442434 0.007796073 0.225886907 0.410808904 0.098272595 0.089508892 0.00804009 1.060018703 0.413092847 0.281403164 330.5484 0.035424 0.107296 0.005 83635.2 1555.2 16243.2 34560 20736 0.010275 294.6132
36365 730325 15.70557747 8.108242225 11.83311854 0.013982188 0.016587263 0.754947517 0.411236638 1.676831943 5.56516035 2.0990014607512464 0.007766132 0.217549611 0.414072455 0.133868668 0.089409252 0.007887049 1.0425203 0.394933376 0.276046732 329.6916 0.036158656 0.107409024 0.005 41990.4 1036.8 13564.8 34560 20736 0.0095013 263.70036
36366 730326 15.8709208 8.124917396 11.89130291 0.013841351 0.016256044 0.75027376 0.41574344 1.681000972 5.511078717 2.1264533747142615 0.00773109 0.209407125 0.417717934 0.175528426 0.089292638 0.0077348 1.021949715 0.375979483 0.270718013 328.8096 0.036858368 0.107516672 0.005 34041.6 691.2 13564.8 34560 20736 0.0087525 269.4763758
36367 730327 16.05765625 8.14375 11.95708264 0.013682292 0.015931165 0.745887366 0.420833333 1.685763889 5.45 2.1570005154141403 0.007691514 0.201460325 0.42169904 0.222578125 0.089160938 0.007583852 0.998604807 0.356370494 0.265434805 327.8898 0.037513152 0.107617408 0.005 34041.6 691.2 11145.6 34560 20736 0.008029 256.1706
36368 730328 16.26310982 8.16447036 12.02953752 0.013507289 0.015612774 0.741749098 0.426433431 1.691070079 5.382798834 2.1758764167875926 0.007647972 0.193710089 0.425969472 0.274344023 0.089016035 0.007434712 0.972783433 0.336245734 0.26021491 326.9322 0.038113024 0.107709696 0.005 34041.6 691.2 11145.6 34560 20736 0.0073316 308.87892
36369 730329 16.48460748 8.186808795 12.10774738 0.013318619 0.015301017 0.73781972 0.432470845 1.696868926 5.310349854 2.196626394288706 0.007601029 0.186157292 0.43048293 0.330152378 0.088859817 0.007287889 0.944783453 0.315744529 0.255076127 325.962 0.038648 0.107792 0.005 34041.6 691.2 11145.6 34560 20736 0.0066611 255.28608
36370 730330 16.71947522 8.210495627 12.19079203 0.013118562 0.014996041 0.734059997 0.438872692 1.703109815 5.233527697 2.2340736706896176 0.007551253 0.178802811 0.435193113 0.389329446 0.088694169 0.007143893 0.914902723 0.295006204 0.250036257 324.9414 0.039108096 0.107862784 0.005 34041.6 691.2 11145.6 34560 20736 0.0060182 236.380032
36371 730331 16.96503902 8.235261176 12.27775128 0.012909393 0.014697993 0.730430691 0.445566084 1.709742131 5.153206997 2.2702857736012865 0.007499209 0.171647522 0.440053719 0.451201485 0.088520978 0.007003231 0.883439104 0.274170085 0.2451131 323.9082 0.039483328 0.107920512 0.005 29376 691.2 11145.6 34560 20736 0.0054036 259.4592
36372 730332 17.21862488 8.260835763 12.36770495 0.012693392 0.014407019 0.726892567 0.452478134 1.716715258 5.070262391 2.300869214306991 0.007445466 0.164692302 0.445018449 0.515094752 0.088342128 0.006866413 0.850690452 0.253375497 0.240324456 322.8372 0.039763712 0.107963648 0.005 29376 691.2 11145.6 34560 20736 0.004818 273.56616
36373 730333 17.47755876 8.286949708 12.45973286 0.012472835 0.014123267 0.723406389 0.459535957 1.72397858 4.985568513 2.3441518660272775 0.007390589 0.157938028 0.450041 0.580335505 0.088159507 0.006733946 0.816954626 0.232761766 0.235688126 321.7284 0.039939264 0.107990656 0.005 13046.4 691.2 11145.6 34467.09677 20736 0.0042622 202.57776
36374 730334 17.73916667 8.313333333 12.55291481 0.01225 0.013846882 0.719932921 0.466666667 1.731481481 4.9 2.3736339063415786 0.007335146 0.151385575 0.455075073 0.64625 0.087975 0.00660634 0.782529485 0.212468217 0.23122191 320.607 0.04 0.108 0.005 29376 691.2 11145.6 34467.09677 20736 0.0037369 301.09968
