date t temp ph ox ortp nh4 no silica cod bod phyto chla chlor dyno chrys crip daph eudi cyc daph_lit light ortp_krivica ortp_misca ortp_radovna q_jezernica q_krivica q_misca q_radovna q_natega diat light_m
36748 730708 18.64140148 8.400581777 13.29228276 0.009675263 0.010472045 0.080648923 0.583759425 1.752622084 2.142469957 2.628282121744184 0.006877596 0.886398828 0.153283085 1.260760444 0.020920671 0.006492748 0.319905762 0.048800688 0.227246189 309.2418 0.031430239 0.052798192 0.005 15811.2 1814.4 13651.2 34188.3871 19872 0.0013375 264.29004
36749 730709 18.65719799 8.397890532 13.26208098 0.009504603 0.010573855 0.080395702 0.576814275 1.777798252 2.129955437 2.5979413412708814 0.006769275 0.855894197 0.161640705 1.240243762 0.023290624 0.006536242 0.345212151 0.045805371 0.228768479 307.8558 0.031154365 0.052701727 0.005 13046.4 1296 13651.2 34188.3871 19872 0.0015361 259.75404
36750 730710 18.6735679 8.395010374 13.22972864 0.009328224 0.010683575 0.080151302 0.569381611 1.804741661 2.116432099 2.5641107617309005 0.006653351 0.824779399 0.170584987 1.218252081 0.025875555 0.006582789 0.372294922 0.04290447 0.230397627 306.4446 0.03088448 0.05260819 0.005 10540.8 1296 13651.2 34188.3871 19872 0.0017528 252.882
36751 730711 18.69044072 8.391959296 13.19534083 0.009146856 0.010800671 0.079915672 0.561507862 1.833284001 2.101958753 2.528996302001474 0.006530548 0.793153067 0.18006006 1.194915919 0.028668889 0.006632099 0.400984896 0.04009803 0.232123454 305.0208 0.030620572 0.05251756 0.005 10540.8 1296 11232 34188.3871 19872 0.0019871 262.38492
36752 730712 18.70774597 8.38875529 13.15903264 0.00896123 0.010924608 0.079688761 0.553239458 1.863256966 2.08659421 2.4898773350544925 0.006401589 0.761113837 0.190010051 1.170365795 0.031664049 0.00668388 0.431112893 0.037386095 0.233935785 303.5592 0.030362629 0.052429813 0.005 10540.8 1296 11232 34188.3871 19872 0.0022385 252.90468
36753 730713 18.72541314 8.385416346 13.12091915 0.008772076 0.01105485 0.079470517 0.544622829 1.894492245 2.070397281 2.4446915458373346 0.006267199 0.728760342 0.200379086 1.144732228 0.034854462 0.006737841 0.462509733 0.034768708 0.235824442 302.085 0.030110639 0.052344927 0.005 15811.2 1296 11232 34188.3871 19872 0.0025064 218.65788
36754 730714 18.74337175 8.381960457 13.08111548 0.008580123 0.011190862 0.07926089 0.535704406 1.92682153 2.053426777 2.4032649304425546 0.006128102 0.696191216 0.211111294 1.118145736 0.038233551 0.006793693 0.495006239 0.032245915 0.237779249 300.5856 0.02986459 0.05226288 0.005 15811.2 1814.4 11232 34188.3871 19872 0.0027903 263.56428
36755 730715 18.76155131 8.378405614 13.03973669 0.008386104 0.01133211 0.079059826 0.526530617 1.960076513 2.035741509 2.358415111247528 0.005985023 0.663505094 0.222150802 1.090736839 0.041794742 0.006851144 0.52843323 0.029817758 0.239790029 299.061 0.02962447 0.052183649 0.005 13046.4 1296 11232 34188.3871 19872 0.0030896 236.52972
36756 730716 18.77988134 8.374769809 12.99689789 0.008190747 0.011478059 0.078867276 0.517147894 1.994088884 2.017400288 2.255019433189525 0.005838684 0.630800611 0.233441736 1.062636055 0.045531459 0.006909903 0.562621528 0.027484283 0.241846604 297.5238 0.029390268 0.052107211 0.005 10540.8 1296 11232 34188.3871 19872 0.0034039 36.17990809
36757 730717 18.79829133 8.371071033 12.95271417 0.007994784 0.011628173 0.078683189 0.507602666 2.028690336 1.998461924 2.1697912894023226 0.005689811 0.598176399 0.244928225 1.033973903 0.049437127 0.00696968 0.597401953 0.025245533 0.243938799 295.974 0.029161971 0.052033544 0.005 10540.8 1296 11232 34188.3871 19872 0.0037327 232.03908
36758 730718 18.81671081 8.367327278 12.90730061 0.007798944 0.011781917 0.078507511 0.497941363 2.06371256 1.978985229 2.1419832203839126 0.005539128 0.565731094 0.256554396 1.004880901 0.053505172 0.007030184 0.632605326 0.023101553 0.246056436 294.3864 0.028939567 0.051962626 0.005 8208 1296 11232 34188.3871 19872 0.0040753 242.676
36759 730719 18.83506927 8.363556536 12.86077232 0.007603959 0.011938758 0.078340194 0.488210415 2.098987246 1.959029014 2.0907720652849413 0.005387359 0.533563329 0.268264375 0.975487569 0.057729017 0.007091124 0.668062468 0.021052386 0.248189338 292.7988 0.028723045 0.051894433 0.005 8208 1296 11232 34188.3871 19872 0.0044313 112.76496
36760 730720 18.85329624 8.359776798 12.81324437 0.007410558 0.012098158 0.078181184 0.478456252 2.134346087 1.938652088 2.03212572650251 0.005235227 0.501771739 0.280002291 0.945924425 0.062102087 0.007152209 0.703604199 0.019098077 0.250327329 291.1734 0.028512393 0.051828943 0.005 8208 1296 11232 34188.3871 19872 0.0048 195.86448
36761 730721 18.87132122 8.356006055 12.76483187 0.007219471 0.012259584 0.078030431 0.468725304 2.169620774 1.917913264 1.9841995262044776 0.005083458 0.470454958 0.291712271 0.916321988 0.066617808 0.007213149 0.739061341 0.01723867 0.252460231 289.548 0.028307598 0.051766133 0.005 8208 1296 11232 34188.3871 19872 0.0051811 141.95412
36762 730722 18.88907372 8.3522623 12.7156499 0.00703143 0.012422501 0.077887884 0.459064001 2.204642997 1.896871352 1.9397359562484118 0.004932775 0.43971162 0.303338441 0.886810777 0.071269603 0.007273653 0.774264714 0.015474209 0.254577868 287.8974 0.02810865 0.051705982 0.005 6134.4 1296 11232 34188.3871 19872 0.005574 214.53012
36763 730723 18.90648326 8.348563524 12.66581356 0.006847164 0.012586374 0.077753491 0.449518773 2.239244449 1.875585163 1.8883620460065418 0.004783902 0.40964036 0.31482493 0.857521311 0.076050899 0.00733343 0.809045139 0.013804738 0.256670062 286.2342 0.027915535 0.051648466 0.005 8208 1296 11232 34188.3871 19872 0.0059781 119.5882621
36764 730724 18.92347934 8.344927719 12.61543794 0.006667404 0.012750667 0.0776272 0.440136049 2.273256821 1.854113508 1.8303348976111806 0.004637563 0.380339811 0.326115865 0.828584108 0.080955119 0.00739219 0.843233436 0.012230302 0.258726638 284.5458 0.027728242 0.051593563 0.005 8208 1296 11232 34188.3871 19872 0.0063929 139.7165209
36765 730725 18.93999147 8.341372876 12.56463812 0.00649288 0.012914845 0.077508961 0.430962261 2.306511803 1.832515198 1.7722566513787994 0.004494484 0.351908609 0.337155372 0.800129687 0.085975688 0.007449641 0.876660428 0.010750944 0.260737418 282.8448 0.027546759 0.05154125 0.005 10540.8 1296 13651.2 34188.3871 19872 0.0068179 233.42256
36766 730726 18.95594916 8.337916987 12.5135292 0.006324322 0.013078374 0.077398723 0.422043838 2.338841089 1.810849044 1.7146221736171423 0.004355387 0.324445386 0.34788758 0.772288567 0.091106032 0.007505492 0.909156933 0.009366708 0.262692225 281.1312 0.027371075 0.051491504 0.005 13046.4 1296 13651.2 34188.3871 19872 0.0072525 78.65424
36767 730727 18.97128192 8.334578043 12.46222627 0.006162462 0.013240719 0.077296433 0.413427209 2.370076368 1.789173856 1.6665397377640399 0.004220997 0.298048777 0.358256616 0.745191266 0.096339574 0.007559454 0.940553774 0.008077639 0.264580882 279.405 0.027201177 0.051444304 0.005 13046.4 1814.4 13651.2 34188.3871 19872 0.0076962 177.0174
36768 730728 18.98591927 8.331374037 12.41084443 0.006008029 0.013401345 0.077202041 0.405158805 2.400049332 1.767548446 1.6394958335431955 0.004092038 0.272817417 0.368206606 0.718968305 0.10166974 0.007611235 0.970681771 0.006883782 0.266393213 277.6536 0.027037053 0.051399626 0.005 13046.4 1296 13651.2 34188.3871 19872 0.0081485 238.34412
36769 730729 18.99979071 8.328322959 12.35949876 0.005861753 0.013559716 0.077115495 0.397285056 2.428591673 1.746031624 1.616830253348001 0.003969235 0.24884994 0.377681679 0.6937502 0.107089955 0.007660544 0.999371744 0.005785179 0.26811904 275.9022 0.026878692 0.051357448 0.005 13046.4 1296 13651.2 34188.3871 19872 0.0086089 236.50704
36770 730730 19.01282576 8.325442802 12.30830435 0.005724365 0.013715297 0.077036744 0.389852391 2.455535081 1.724682201 1.591630207151728 0.003853311 0.22624498 0.386625962 0.669667471 0.112593643 0.007707091 1.026454516 0.004781875 0.269748187 274.1256 0.026726081 0.051317748 0.005 15811.2 1296 13651.2 34560 19872 0.0090768 223.21656
36771 730731 19.02495392 8.322751556 12.25737631 0.005596595 0.013867555 0.076965736 0.382907242 2.480711249 1.703558989 1.5599048049192508 0.00374499 0.205101171 0.394983581 0.646850638 0.118174228 0.007750585 1.051760905 0.003873915 0.271270477 272.3364 0.026579209 0.051280502 0.005 18835.2 1296 13651.2 34560 19872 0.0095517 219.61044
36772 730732 19.0361047 8.320267214 12.2068297 0.005479174 0.014015953 0.076902421 0.376496037 2.503951868 1.682720797 1.5303255487293475 0.003644997 0.185517147 0.402698665 0.625430218 0.123825137 0.007790735 1.075121734 0.003061342 0.272675733 270.5346 0.026438064 0.051245688 0.005 18835.2 1296 13651.2 34560 19872 0.010033 212.78376
36773 730733 19.04620762 8.318007767 12.15677964 0.005372832 0.014159956 0.076846747 0.370665206 2.525088628 1.662226438 1.4981490686174104 0.003554056 0.167591542 0.409715341 0.60553673 0.129539793 0.007827251 1.096367822 0.0023442 0.273953778 268.7328 0.026302634 0.051213284 0.005 18835.2 1296 13651.2 34560 19872 0.01052 194.07276
36774 730734 19.05519219 8.315991207 12.10734121 0.0052783 0.01429903 0.076798663 0.36546118 2.543953222 1.642134722 1.4644042849426806 0.003472891 0.151422992 0.415977736 0.587300693 0.135311622 0.007859841 1.115329991 0.001722534 0.275094436 266.9058 0.026172906 0.051183268 0.005 15811.2 1296 13651.2 34560 19872 0.011013 161.23212
36775 730735 19.0629879 8.314235526 12.0586295 0.005196307 0.01443264 0.076758117 0.360930389 2.56037734 1.622504459 1.4263807900552712 0.003402227 0.137110129 0.421429977 0.570852627 0.141134047 0.007888215 1.131839062 0.001196388 0.276087529 265.0788 0.02604887 0.051155615 0.005 15811.2 1296 13651.2 34560 19872 0.011511 135.03672
36776 730736 19.06952429 8.312758714 12.01075961 0.005127584 0.014560251 0.076725058 0.357119262 2.574192675 1.603394461 1.3938657762362154 0.003342786 0.124751589 0.426016191 0.556323049 0.147000495 0.007912082 1.145725855 0.000765806 0.27692288 263.2392 0.025930513 0.051130305 0.005 15811.2 1296 13651.2 34560 19872 0.012013 189.67284
36777 730737 19.07473084 8.311578764 11.96384662 0.005072862 0.014681327 0.076699435 0.35407423 2.585230917 1.584863538 1.3599978404257973 0.003295294 0.114446005 0.429680507 0.543842478 0.152904389 0.007931152 1.156821191 0.000430832 0.277590313 261.3744 0.025817823 0.051107314 0.005 13046.4 1296 13651.2 34560 19872 0.012518 90.42516
36778 730738 19.07853708 8.310713667 11.91800563 0.00503287 0.014795334 0.076681196 0.351841722 2.593323757 1.566970502 1.316525044780753 0.003260475 0.106292011 0.432367051 0.533541434 0.158839155 0.007945133 1.164955892 0.00019151 0.278079651 259.5222 0.025710788 0.051086619 0.005 13046.4 1296 13651.2 34560 19872 0.013027 88.83756
36779 730739 19.08087252 8.310181415 11.87335172 0.005008339 0.014901737 0.07667029 0.350468169 2.598302888 1.549774164 1.2880073649032324 0.003239052 0.100388243 0.434019951 0.525550435 0.164798217 0.007953735 1.169960776 4.79E-05 0.278380717 257.6448 0.025609397 0.051068199 0.005 10540.8 1296 13651.2 34560 19872 0.013539 167.28768
36780 730740 19.08166667 8.31 11.83 0.005 0.015 0.076666667 0.35 2.6 1.533333333 1.2636072828456626 0.00323175 0.096833333 0.434583333 0.52 0.170775 0.007956667 1.171666667 0 0.278483333 255.7674 0.0255 0.051052031 0.005 10540.8 1296 13651.2 34560 19872 0.014053 104.46408
36781 730741 19.07833602 8.310175647 11.78735687 0.005013681 0.015096253 0.076691555 0.350341322 2.595604386 1.516585843 1.2462919495792326 0.003239396 0.094581114 0.433319875 0.515926715 0.177645162 0.00793191 1.168537955 0.000225118 0.277616855 253.8774 0.025423497 0.051038091 0.005 10540.8 1296 13651.2 34560 19872 0.014601 180.46476
36782 730742 19.06857106 8.310679552 11.74471989 0.005053199 0.015196393 0.076765022 0.351334815 2.582979205 1.498572746 1.2318407715730304 0.003261598 0.092510015 0.429681096 0.512253364 0.186153771 0.007860594 1.159562142 0.000882658 0.275120797 251.9748 0.025338964 0.051026358 0.005 10540.8 1296 13651.2 34560 19872 0.015213 126.30492
36783 730743 19.05271225 8.311477162 11.70204084 0.005116262 0.01529954 0.07688527 0.352934772 2.562966953 1.479507681 1.2210077084623014 0.003297253 0.090605572 0.423894389 0.50893976 0.196098366 0.007747149 1.145354713 0.001945903 0.271150219 250.0722 0.025260027 0.051016809 0.005 10540.8 1296 13651.2 34560 19872 0.015884 152.54568
36784 730744 19.03110005 8.312533924 11.65927152 0.005200581 0.015404814 0.0770505 0.355095487 2.536410122 1.459604289 1.2171784092866547 0.003345256 0.088853319 0.416187149 0.505945719 0.207276487 0.007596005 1.126531152 0.003388132 0.265860186 248.157 0.025186674 0.051009421 0.005 10540.8 1296 11232 34560 19872 0.016611 178.67304
36785 730745 19.00407493 8.313815283 11.61636372 0.005303864 0.015511334 0.077258917 0.357771253 2.504151206 1.439076211 1.216252111805986 0.003404503 0.087238792 0.406786768 0.503231054 0.219485675 0.007411593 1.103706943 0.005182627 0.259405759 246.2418 0.025118894 0.051004172 0.005 10540.8 1296 11232 34560 19872 0.017389 151.8426
36786 730746 18.97197735 8.315286686 11.57326922 0.005423822 0.01561822 0.077508722 0.360916361 2.4670327 1.418137086 1.2181807441921957 0.00347389 0.085747525 0.39592064 0.500755579 0.232523468 0.007198343 1.07749757 0.007302668 0.251942001 244.314 0.025056673 0.051001039 0.005 34041.6 1814.4 13651.2 34560 19872 0.018215 171.43812
36787 730747 18.93514776 8.31691358 11.52993983 0.005558164 0.015724591 0.077798117 0.364485106 2.425897096 1.397000554 1.2190608546597934 0.003552314 0.084365052 0.383816159 0.49847911 0.246187406 0.006960685 1.048518519 0.009721538 0.243623974 242.3862 0.025 0.051 0.005 34041.6 1814.4 13651.2 34560 19872 0.019084 120.34008
36788 730748 18.89392665 8.318661412 11.48632732 0.005704599 0.015829567 0.078125305 0.36843178 2.38158689 1.375880257 1.2200728459074002 0.00363867 0.083076909 0.370700718 0.496361459 0.260275028 0.00670305 1.017385272 0.012412517 0.23460674 240.4584 0.024946372 0.05113037 0.005 18835.2 1296 11232 34560 19872 0.019992 135.64908
36789 730749 18.84865446 8.320495627 11.4423835 0.005860838 0.015932267 0.078488488 0.372710675 2.334944574 1.354989834 1.2057486563369895 0.003731855 0.08186863 0.35680171 0.494362442 0.274583876 0.006429868 0.984713314 0.015348885 0.225045363 238.518 0.024893349 0.05150963 0.005 15811.2 1296 11232 34560 19872 0.020936 40.43844
36790 730750 18.79967167 8.322381672 11.39806015 0.00602459 0.016031811 0.078885869 0.377276085 2.286812642 1.334542925 1.1511817821371033 0.003830764 0.08072575 0.342346529 0.492441872 0.288911487 0.006145569 0.95111813 0.018503924 0.215094905 236.5776 0.024841017 0.05212 0.005 15811.2 1814.4 13651.2 34560 19872 0.021911 17.73576
36791 730751 18.74731873 8.324284994 11.35330907 0.006193565 0.016127318 0.07931565 0.382082303 2.238033589 1.314753171 1.1353507568746706 0.003934293 0.079633803 0.327562569 0.490559563 0.303055403 0.005854584 0.917215204 0.021850915 0.204910427 234.6372 0.02478946 0.052943704 0.005 15811.2 1814.4 13651.2 34560 19872 0.022913 100.85796
36792 730752 18.69193611 8.32617104 11.30808203 0.006365472 0.016217908 0.079776034 0.387083621 2.189449908 1.295834212 1.1367156358827613 0.004041339 0.078578325 0.312677223 0.488675331 0.316813162 0.005561343 0.883620019 0.025363139 0.194646992 232.6842 0.024738764 0.053962963 0.005 13046.4 1296 11232 34560 19872 0.023938 44.58888
36793 730753 18.63386427 8.328005255 11.26233085 0.00653802 0.0163027 0.080265223 0.392234333 2.141904093 1.277999688 1.1363859385534858 0.004150797 0.077544851 0.297917885 0.486748988 0.329982304 0.005270276 0.850948062 0.029013877 0.184459664 230.7312 0.024689014 0.05516 0.005 13046.4 1296 11232 34560 19872 0.024983 80.33256
36794 730754 18.57344368 8.329753086 11.21600729 0.00670892 0.016380814 0.080781419 0.397488731 2.096238637 1.26146324 1.1568230514680065 0.004261563 0.076518914 0.283511947 0.48474035 0.342360369 0.004985814 0.819814815 0.03277641 0.174503503 228.7782 0.024640295 0.056517037 0.005 13046.4 1296 11232 34560 19872 0.026043 102.64968
36795 730755 18.51101479 8.331379981 11.16906317 0.006875881 0.01645137 0.081322824 0.402801108 2.053296035 1.246438508 1.1791595238128132 0.004372535 0.075486049 0.269686804 0.482609231 0.353744897 0.004712388 0.790835763 0.036624018 0.164933573 226.8252 0.024592692 0.058016296 0.005 8208 1296 11232 34560 19872 0.027114 81.71604
36796 730756 18.44691808 8.332851384 11.12145026 0.007036613 0.016513486 0.081887642 0.408125757 2.01391878 1.233139131 1.160236684973692 0.004482606 0.074431792 0.256669849 0.480315444 0.363933427 0.004454427 0.76462639 0.040529984 0.155904937 224.8722 0.02454629 0.05964 0.005 8208 1296 11232 34560 19872 0.028192 11.27196
36797 730757 18.38149401 8.334132743 11.07312036 0.007188824 0.016566283 0.082474075 0.413416971 1.978949367 1.221778751 1.1042482859475302 0.004590675 0.073341677 0.244688476 0.477818804 0.372723499 0.004216362 0.741802181 0.044467587 0.147572655 222.9192 0.024501174 0.06137037 0.005 8208 1296 11232 34560 19872 0.029273 23.95008
36798 730758 18.31508303 8.335189504 11.02402526 0.007330226 0.01660888 0.083080325 0.418629042 1.949230288 1.212571008 1.065803318327339 0.004695635 0.072201239 0.233970077 0.475079126 0.379912653 0.004002623 0.72297862 0.048410109 0.140091792 220.9662 0.024457429 0.06318963 0.005 8208 1296 11232 34560 19872 0.030353 15.9894
36799 730759 18.24802562 8.335987114 10.97411675 0.007458527 0.016640397 0.083704594 0.423716265 1.925604038 1.205729542 1.0618776636356606 0.004796385 0.070996013 0.224742047 0.472056223 0.385298428 0.00381764 0.708771191 0.052330832 0.133617409 219.0006 0.024415141 0.06508 0.005 8208 1296 11232 34560 19872 0.031428 64.32048
36800 730760 18.18066223 8.33649102 10.92334662 0.007571438 0.016659952 0.084345085 0.428632931 1.908913111 1.201467992 1.092581814890647 0.004891819 0.069711532 0.217231779 0.468709909 0.388678364 0.003665845 0.699795378 0.056203035 0.128304568 217.0476 0.024374394 0.067023704 0.005 34041.6 3110.4 13651.2 34560 19872 0.032494 71.28324
36801 730761 18.11333333 8.336666667 10.87166667 0.007666667 0.016666667 0.085 0.433333333 1.9 1.2 1.087105815021068 0.004980833 0.068333333 0.211666667 0.465 0.38985 0.003551667 0.696666667 0.06 0.124308333 215.0946 0.024335274 0.069002963 0.005 83635.2 3110.4 13651.2 34560 19872 0.033547 9.14004
36802 730762 18.04054049 8.336114724 10.81758364 0.007752513 0.016656493 0.085765392 0.438010016 1.895404127 1.200156389 1.1009923977383624 0.005067431 0.06686638 0.207224325 0.460576006 0.389452487 0.003458285 0.696694789 0.063822711 0.12103997 213.1416 0.024297865 0.071 0.005 55641.6 1814.4 11232 34560 19872 0.034583 109.74852
36803 730763 17.95688286 8.334492863 10.75979181 0.00783873 0.016626597 0.086736499 0.442879059 1.891094752 1.200620617 1.1594832674538642 0.005156248 0.065328511 0.202927876 0.45514889 0.38828441 0.003365959 0.696780065 0.067788445 0.117808568 211.2012 0.024262253 0.072997037 0.005 34041.6 1814.4 11232 34560 19872 0.035603 130.13784
36804 730764 17.86284727 8.33185203 10.69852422 0.007925207 0.016577918 0.087910307 0.447930063 1.88705913 1.201385278 1.215755634637527 0.005247132 0.063724567 0.198772975 0.448770649 0.386382463 0.003274741 0.696923854 0.071894925 0.114615924 209.2482 0.024228523 0.074976296 0.005 25574.4 1814.4 11232 34560 19872 0.03661 111.33612
36805 730765 17.75892055 8.328243176 10.63401392 0.008011833 0.016511395 0.089283797 0.453152626 1.883284515 1.202442965 1.2704693622819816 0.00533993 0.062059391 0.194755275 0.441493274 0.38378334 0.003184681 0.697127519 0.076139874 0.111463834 207.3078 0.02419676 0.07692 0.005 22118.4 1814.4 11232 34560 19872 0.037603 134.28828
36806 730766 17.64558955 8.323717247 10.56649397 0.008098498 0.016427968 0.090853954 0.458536348 1.87975816 1.203786271 1.3216866702094412 0.005434488 0.060337826 0.190870433 0.433368761 0.380523733 0.003095831 0.697392421 0.080521012 0.108354095 205.3674 0.02416705 0.07881037 0.005 34041.6 1814.4 13651.2 34560 19872 0.038587 109.83924
36807 730767 17.5233411 8.318325194 10.49619741 0.008185092 0.016328575 0.09261776 0.464070829 1.87646732 1.205407788 1.356629215059851 0.005530655 0.058564714 0.187114102 0.424449102 0.376640336 0.003008243 0.69771992 0.085036063 0.105288503 203.4396 0.024139476 0.08062963 0.005 34041.6 2419.2 13651.2 34560 19872 0.039561 80.46864
36808 730768 17.39266203 8.312117964 10.4233573 0.008271505 0.016214156 0.0945722 0.469745666 1.873399247 1.207300111 1.3608360530185726 0.005628278 0.056744897 0.183481936 0.414786293 0.372169844 0.002921967 0.69811138 0.08968275 0.102268855 201.5118 0.024114124 0.08236 0.005 34041.6 1814.4 11232 34560 19872 0.040529 33.15816
36809 730769 17.25403918 8.305146506 10.34820668 0.008357627 0.01608565 0.096714256 0.47555046 1.870541197 1.209455832 1.3527377616418277 0.005727203 0.054883218 0.17996959 0.404432327 0.367148948 0.002837056 0.69856816 0.094458793 0.099296947 199.584 0.02409108 0.083983704 0.005 34041.6 1814.4 11232 34560 19872 0.041491 60.8958
36810 730770 17.10795938 8.297461769 10.27097861 0.008443346 0.015943996 0.099040913 0.48147481 1.867880423 1.211867543 1.362778020589662 0.005827278 0.05298452 0.176572719 0.393439198 0.361614344 0.002753559 0.699091621 0.099361916 0.096374576 197.6688 0.024070428 0.085482963 0.005 46224 2419.2 13651.2 34560 19872 0.042451 61.4628
36811 730771 16.95490947 8.289114701 10.19190614 0.008528553 0.015790133 0.101549153 0.487508314 1.865404179 1.214527839 1.3954601552336954 0.00592835 0.051053644 0.173286977 0.3818589 0.355602724 0.00267153 0.699683127 0.10438984 0.093503538 195.7536 0.024052253 0.08684 0.005 46224 3110.4 16156.8 34560 19872 0.043409 120.34008
36812 730772 16.79537629 8.28015625 10.11122231 0.008613137 0.015625 0.10423596 0.493640573 1.863099719 1.217429312 1.4244599604678558 0.006030267 0.049095433 0.170108019 0.369743427 0.349150781 0.002591018 0.700344037 0.109540289 0.09068563 193.851 0.024036642 0.088037037 0.005 41990.4 2419.2 13651.2 34560 19872 0.044367 64.50192
36813 730773 16.62984666 8.270637365 10.02916017 0.008696989 0.015449537 0.107098318 0.499861186 1.860954297 1.220564556 1.454497682436715 0.006132874 0.04711473 0.167031498 0.357144772 0.34229521 0.002512076 0.701075713 0.114810984 0.087922647 191.9484 0.024023678 0.089056296 0.005 34041.6 2419.2 13651.2 34560 19872 0.045328 125.94204
36814 730774 16.45880743 8.260608995 9.945952783 0.008779998 0.015264682 0.11013321 0.506159751 1.858955166 1.223926162 1.4956207039623752 0.006236021 0.045116377 0.164053071 0.344114931 0.335072704 0.002434754 0.701879516 0.120199647 0.085216387 190.0584 0.024013446 0.08988 0.005 34041.6 2419.2 13651.2 34560 19872 0.046293 117.86796
36815 730775 16.28274543 8.250122089 9.861833191 0.008862053 0.015071375 0.113337619 0.512525868 1.85708958 1.227506726 1.5342270251328134 0.006339553 0.043105216 0.16116839 0.330705896 0.327519957 0.002359104 0.702756809 0.125704001 0.082568647 188.1684 0.024006033 0.09049037 0.005 25574.4 1814.4 13651.2 34560 19872 0.047264 116.03088
36816 730776 16.1021475 8.239227594 9.777034446 0.008943044 0.014870555 0.116708528 0.518949137 1.855344794 1.231298838 1.540787369735964 0.006443319 0.041086091 0.158373111 0.316969662 0.319673661 0.002285178 0.703708951 0.131321769 0.079981222 186.3036 0.024001522 0.09086963 0.005 18835.2 1814.4 13651.2 34560 19872 0.048242 36.26532
36817 730777 15.91750046 8.227976459 9.691789598 0.009022862 0.014663161 0.120242922 0.525419156 1.853708062 1.235295094 1.5448286747247348 0.006547164 0.039063842 0.155662888 0.302958222 0.311570511 0.002213026 0.704737304 0.137050671 0.077455909 184.4388 0.024 0.091 0.005 18835.2 1814.4 13651.2 34560 19872 0.049231 108.8176749
36818 730778 15.72929116 8.216419633 9.606331697 0.009101395 0.014450131 0.123937784 0.531925524 1.852166636 1.239488085 1.5749009420748208 0.006650937 0.037043313 0.153033376 0.288723571 0.3032472 0.0021427 0.705843231 0.142888432 0.074994504 182.574 0.024045439 0.090996413 0.005020448 18835.2 1814.4 11232 34560 19872 0.05023 105.18984
36819 730779 15.53800643 8.204608064 9.520893794 0.009178534 0.014232407 0.127790097 0.538457842 1.850707772 1.243870405 1.568742176747946 0.006754485 0.035029347 0.150480228 0.274317703 0.294740421 0.002074252 0.707028091 0.148832772 0.072598804 180.7344 0.024178326 0.090985711 0.005080247 18835.2 1814.4 11232 34560 19872 0.051243 29.484
36820 730780 15.34413311 8.192592701 9.435708938 0.009254168 0.014010925 0.131796845 0.545005708 1.849318723 1.248434646 1.55329985852504 0.006857655 0.033026785 0.147999101 0.259792611 0.286086868 0.002007732 0.708293246 0.154881414 0.070270606 178.8948 0.024393519 0.090967978 0.005177083 18835.2 1814.4 11232 34560 19872 0.052272 75.8646
36821 730781 15.14815803 8.180424493 9.351010181 0.009328186 0.013786627 0.13595501 0.551558721 1.847986742 1.253173403 1.5407015289048043 0.006960293 0.03104047 0.145585647 0.24520029 0.277323234 0.001943192 0.709640059 0.161032081 0.068011706 177.0804 0.024685871 0.090943301 0.005308642 18835.2 1814.4 11232 34560 19872 0.053317 27.17064
36822 730782 14.95056802 8.168154387 9.267030571 0.009400479 0.01356045 0.140261577 0.558106482 1.846699085 1.258079267 1.5198561292697548 0.007062248 0.029075244 0.143235522 0.230592733 0.268486214 0.001880683 0.711069889 0.167282495 0.0658239 175.266 0.02505024 0.090911766 0.005472608 18835.2 1814.4 11232 34560 19872 0.05438 59.46696
36823 730783 14.75184993 8.155833333 9.18400316 0.009470937 0.013333333 0.144713529 0.564638588 1.845443004 1.263144832 1.4828847146261699 0.007163366 0.02713595 0.14094438 0.216021935 0.2596125 0.001820257 0.712584098 0.173630377 0.063708986 173.4642 0.025481481 0.090873457 0.005666667 18835.2 1814.4 11232 34560 19872 0.055465 10.38744
36824 730784 14.55249058 8.143512279 9.102160998 0.009539448 0.013106217 0.149307849 0.571144639 1.844205753 1.268362692 1.4070272612981423 0.007263495 0.025227431 0.138707875 0.201539889 0.250738786 0.001761965 0.714184049 0.180073451 0.061668758 171.675 0.025974451 0.090828461 0.005888503 15811.2 1814.4 11232 34560 19872 0.056572 14.8554
36825 730785 14.35297682 8.131242174 9.021737134 0.009605904 0.01288004 0.154041521 0.577614235 1.842974587 1.273725439 1.3853410730844793 0.007362482 0.023354528 0.136521663 0.187198589 0.241901766 0.001705858 0.715871101 0.186609439 0.059705014 169.8984 0.026524005 0.090776863 0.006135802 13046.4 1814.4 11232 34560 19872 0.057703 50.50836
36826 730786 14.15379547 8.119073965 8.94296462 0.009670192 0.012655741 0.158911528 0.584036975 1.841736759 1.279225665 1.3741825782699577 0.007460174 0.021522085 0.134381397 0.173050029 0.233138132 0.001651987 0.717646616 0.193236062 0.057819551 168.1344 0.027125 0.09071875 0.00640625 13046.4 1814.4 11232 34560 19872 0.058861 24.53976
36827 730787 13.95543337 8.107058603 8.866076505 0.009732204 0.01243426 0.163914854 0.590402457 1.840479524 1.284855966 1.3585188466312235 0.007556418 0.019734943 0.132282732 0.159146204 0.224484579 0.001600405 0.719511956 0.199951043 0.056014165 166.3956 0.027772291 0.090654207 0.006697531 13046.4 1814.4 11232 34560 19872 0.060046 40.05288
